DEPARTAMENTO;CLASE;TIPO;NOMBRE;NOMBRE CIENTÍFICO;IMAGEN;ICONO
Cundinamarca;Plantas;Introducida;Aretillo;Fuchsia × hybrida;https://inaturalist-open-data.s3.amazonaws.com/photos/32503094/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Acacia decurrens;https://inaturalist-open-data.s3.amazonaws.com/photos/24149663/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Matamoscas;Amanita muscaria;https://static.inaturalist.org/photos/26555709/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Dedos del Diablo;Clathrus archeri;https://inaturalist-open-data.s3.amazonaws.com/photos/130361084/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Cabeza Roja;Leratiomyces ceres;https://inaturalist-open-data.s3.amazonaws.com/photos/12439328/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Matacandil;Coprinus comatus;https://inaturalist-open-data.s3.amazonaws.com/photos/4907999/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Sombrillitas;Coprinellus disseminatus;https://inaturalist-open-data.s3.amazonaws.com/photos/162946776/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Lechucita;Macrolepiota colombiana;https://inaturalist-open-data.s3.amazonaws.com/photos/203495242/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Liquen de Navidad;Herpothallon rubrocinctum;https://inaturalist-open-data.s3.amazonaws.com/photos/272569/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Nanacate;Schizophyllum commune;https://inaturalist-open-data.s3.amazonaws.com/photos/9681138/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Amanita brunneolocularis;https://static.inaturalist.org/photos/54972541/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo del Artista;Ganoderma applanatum;https://inaturalist-open-data.s3.amazonaws.com/photos/87978650/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Pollo del Bosque;Laetiporus sulphureus;https://inaturalist-open-data.s3.amazonaws.com/photos/42106925/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo de Repisa Naranja;Trametes sanguinea;https://inaturalist-open-data.s3.amazonaws.com/photos/78776854/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Candolleomyces candolleanus;https://inaturalist-open-data.s3.amazonaws.com/photos/3081162/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Liquen Parietino;Xanthoria parietina;https://static.inaturalist.org/photos/384988919/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Azul;Lactarius indigo;https://inaturalist-open-data.s3.amazonaws.com/photos/28314678/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Liquen Escudo Verde Manchado;Flavopunctelia flaventior;https://inaturalist-open-data.s3.amazonaws.com/photos/242019/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Temblón Amarillo;Tremella mesenterica;https://static.inaturalist.org/photos/56108682/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Agrito;Laccaria laccata;https://inaturalist-open-data.s3.amazonaws.com/photos/4135349/small.;No disponible
Cundinamarca;Hongos;Todos;Liquen Limón;Candelaria concolor;https://inaturalist-open-data.s3.amazonaws.com/photos/109345508/small.jpg;No disponible
Cundinamarca;Hongos;Todos;San Isidro;Psilocybe cubensis;https://inaturalist-open-data.s3.amazonaws.com/photos/5751847/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Normandina pulchella;https://inaturalist-open-data.s3.amazonaws.com/photos/185208066/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Tapón de Tinta Brillante;Coprinellus micaceus;https://static.inaturalist.org/photos/200982305/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Pedo de Coyote;Lycoperdon perlatum;https://inaturalist-open-data.s3.amazonaws.com/photos/237728653/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Suillus luteus;https://inaturalist-open-data.s3.amazonaws.com/photos/12823339/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Variegado Norteamericano;Panaeolus antillarum;https://inaturalist-open-data.s3.amazonaws.com/photos/86342115/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Panaeolus foenisecii;https://inaturalist-open-data.s3.amazonaws.com/photos/21375273/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Liquen Cartílago;Ramalina celastri;https://inaturalist-open-data.s3.amazonaws.com/photos/9061773/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Líquen Oxidado;Teloschistes exilis;https://inaturalist-open-data.s3.amazonaws.com/photos/2833585/small.JPG;No disponible
Cundinamarca;Hongos;Todos;No disponible;Laternea pusilla;https://inaturalist-open-data.s3.amazonaws.com/photos/452486/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Psilocybe zapotecorum;https://inaturalist-open-data.s3.amazonaws.com/photos/58226617/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Huevo Estrellado;Bolbitius titubans;https://static.inaturalist.org/photos/6271303/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cyathus striatus;https://inaturalist-open-data.s3.amazonaws.com/photos/2324355/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Panaeolus papilionaceus;https://inaturalist-open-data.s3.amazonaws.com/photos/102680/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Irpex rosettiformis;https://static.inaturalist.org/photos/64151799/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Gelatina Naranja;Dacrymyces spathularia;https://inaturalist-open-data.s3.amazonaws.com/photos/11379334/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Battarrea phalloides;https://inaturalist-open-data.s3.amazonaws.com/photos/32175134/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Panaeolus semiovatus;https://inaturalist-open-data.s3.amazonaws.com/photos/77915877/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Lentinus flexipes;https://inaturalist-open-data.s3.amazonaws.com/photos/5745548/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Amanita xylinivolva;https://static.inaturalist.org/photos/36299438/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Ojos de Oro;Teloschistes chrysophthalmus;https://inaturalist-open-data.s3.amazonaws.com/photos/9297/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Stropharia rugosoannulata;https://inaturalist-open-data.s3.amazonaws.com/photos/282486244/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Sombrerito Bailador;Lentinus crinitus;https://inaturalist-open-data.s3.amazonaws.com/photos/259136622/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongos del Excremento;Deconica coprophila;https://inaturalist-open-data.s3.amazonaws.com/photos/5753510/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Teloschistes flavicans;https://inaturalist-open-data.s3.amazonaws.com/photos/253262642/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Velo de Novia;Phallus indusiatus;https://inaturalist-open-data.s3.amazonaws.com/photos/182012487/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Derrumbe;Psilocybe caerulescens;https://inaturalist-open-data.s3.amazonaws.com/photos/4019501/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Entintado;Coprinopsis atramentaria;https://static.inaturalist.org/photos/93786223/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Temblón de Nieve;Tremella fuciformis;https://inaturalist-open-data.s3.amazonaws.com/photos/99916366/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Protostropharia semiglobata;https://inaturalist-open-data.s3.amazonaws.com/photos/65035330/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Gymnopilus luteofolius;https://inaturalist-open-data.s3.amazonaws.com/photos/171373570/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo de Repisa de Coníferas;Trametes villosa;https://inaturalist-open-data.s3.amazonaws.com/photos/27718455/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Leucocoprinus cretaceus;https://inaturalist-open-data.s3.amazonaws.com/photos/110450191/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Orejas de Viejita;Auricularia delicata;https://inaturalist-open-data.s3.amazonaws.com/photos/80804257/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Macrolepiota capelariae;https://inaturalist-open-data.s3.amazonaws.com/photos/176295255/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Marasmius hymenogloeus;https://inaturalist-open-data.s3.amazonaws.com/photos/8964950/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Morchella gracilis;https://static.inaturalist.org/photos/244409697/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Aleuria aurantia;https://inaturalist-open-data.s3.amazonaws.com/photos/73851/small.JPG;No disponible
Cundinamarca;Hongos;Todos;Boleto Bayo;Imleria badia;https://inaturalist-open-data.s3.amazonaws.com/photos/29239645/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Leucocoprinus fragilissimus;https://static.inaturalist.org/photos/152836099/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cyptotrama asprata;https://inaturalist-open-data.s3.amazonaws.com/photos/385440875/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Taphrina deformans;https://inaturalist-open-data.s3.amazonaws.com/photos/39084062/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cordyceps tenuipes;https://inaturalist-open-data.s3.amazonaws.com/photos/1676350/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Liquen Dorado;Crocodia aurata;https://inaturalist-open-data.s3.amazonaws.com/photos/247563722/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Phillipsia domingensis;https://static.inaturalist.org/photos/7593315/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Leptogium phyllocarpum;https://inaturalist-open-data.s3.amazonaws.com/photos/173459317/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Pera;Apioperdon pyriforme;https://inaturalist-open-data.s3.amazonaws.com/photos/39899941/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cantharellus lateritius;https://static.inaturalist.org/photos/23237875/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Nido de Pajaro;Cyathus olla;https://inaturalist-open-data.s3.amazonaws.com/photos/347751529/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo de Copa Rosada;Cookeina tricholoma;https://static.inaturalist.org/photos/66678002/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Panaeolus cyanescens;https://inaturalist-open-data.s3.amazonaws.com/photos/270043934/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cladia aggregata;https://inaturalist-open-data.s3.amazonaws.com/photos/203697995/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Geastrum pectinatum;https://static.inaturalist.org/photos/13009167/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Phyllobaeis imbricata;https://inaturalist-open-data.s3.amazonaws.com/photos/170916202/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Teloschistes hypoglaucus;https://inaturalist-open-data.s3.amazonaws.com/photos/17611029/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Enano Blanco;Leucoagaricus leucothites;https://inaturalist-open-data.s3.amazonaws.com/photos/12938364/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo de Invierno;Flammulina velutipes;https://inaturalist-open-data.s3.amazonaws.com/photos/95238/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo de Repisa Peludo;Hexagonia hydnoides;https://inaturalist-open-data.s3.amazonaws.com/photos/128650402/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cortinarius iodes;https://inaturalist-open-data.s3.amazonaws.com/photos/196480/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Earliella scabrosa;https://inaturalist-open-data.s3.amazonaws.com/photos/27689893/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Collybia sordida;https://inaturalist-open-data.s3.amazonaws.com/photos/276391213/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Panaeolus cinctulus;https://inaturalist-open-data.s3.amazonaws.com/photos/13676246/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Huitlacoche;Mycosarcoma maydis;https://inaturalist-open-data.s3.amazonaws.com/photos/174317/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cladonia confusa;https://inaturalist-open-data.s3.amazonaws.com/photos/35015411/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Heterodermia leucomelos;https://inaturalist-open-data.s3.amazonaws.com/photos/66764693/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cookeina venezuelae;https://inaturalist-open-data.s3.amazonaws.com/photos/12330238/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Agaricus endoxanthus;https://inaturalist-open-data.s3.amazonaws.com/photos/62449449/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Coriolopsis caperata;https://inaturalist-open-data.s3.amazonaws.com/photos/265776777/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Campanophyllum proboscideum;https://inaturalist-open-data.s3.amazonaws.com/photos/8972998/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Cola de Pavo;Trametes versicolor;https://inaturalist-open-data.s3.amazonaws.com/photos/170051685/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Parasol Verde;Chlorophyllum molybdites;https://inaturalist-open-data.s3.amazonaws.com/photos/4133009/small.;No disponible
Cundinamarca;Hongos;Todos;Amanita Rojiza;Amanita rubescens;https://inaturalist-open-data.s3.amazonaws.com/photos/161000598/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Astas de Carbón;Xylaria hypoxylon;https://inaturalist-open-data.s3.amazonaws.com/photos/57292054/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Volvopluteus gloiocephalus;https://inaturalist-open-data.s3.amazonaws.com/photos/22624144/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Lechoso;Conocybe apala;https://inaturalist-open-data.s3.amazonaws.com/photos/10358324/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Gelatina Blanca;Ductifera pululahuana;https://static.inaturalist.org/photos/19331789/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Liquen de Barba;Usnea hirta;https://inaturalist-open-data.s3.amazonaws.com/photos/38725697/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Estrella de la Tierra;Geastrum saccatum;https://inaturalist-open-data.s3.amazonaws.com/photos/1196356/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Panza de Toro;Favolus brasiliensis;https://inaturalist-open-data.s3.amazonaws.com/photos/249484764/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Peltigera canina;https://inaturalist-open-data.s3.amazonaws.com/photos/541265/small.JPG;No disponible
Cundinamarca;Hongos;Todos;No disponible;Hypomyces hyalinus;https://static.inaturalist.org/photos/24102855/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Calostoma cinnabarinum;https://inaturalist-open-data.s3.amazonaws.com/photos/22150950/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Heimiomyces tenuipes;https://static.inaturalist.org/photos/185988383/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Diplocarpon rosae;https://inaturalist-open-data.s3.amazonaws.com/photos/819717/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Laccaria fraterna;https://inaturalist-open-data.s3.amazonaws.com/photos/6098105/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Calvatia craniiformis;https://inaturalist-open-data.s3.amazonaws.com/photos/925762/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Panellus pusillus;https://inaturalist-open-data.s3.amazonaws.com/photos/5748774/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Hypholoma subviride;https://inaturalist-open-data.s3.amazonaws.com/photos/5762409/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Nectria pseudotrichia;https://inaturalist-open-data.s3.amazonaws.com/photos/26049602/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Lentinula boryana;https://inaturalist-open-data.s3.amazonaws.com/photos/331571403/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cladonia lopezii;https://inaturalist-open-data.s3.amazonaws.com/photos/28983469/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Liquen Escudo Verde;Flavoparmelia caperata;https://static.inaturalist.org/photos/378475006/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Plúteo Cervino;Pluteus cervinus;https://static.inaturalist.org/photos/116658302/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Pulmón;Pleurotus pulmonarius;https://inaturalist-open-data.s3.amazonaws.com/photos/59421868/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Sombrilla Japonesa;Parasola plicatilis;https://inaturalist-open-data.s3.amazonaws.com/photos/323098943/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Amanita Amarilla;Amanita flavoconia;https://inaturalist-open-data.s3.amazonaws.com/photos/91430720/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Amarillo de Las Macetas;Leucocoprinus birnbaumii;https://inaturalist-open-data.s3.amazonaws.com/photos/24946257/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Irpex lacteus;https://inaturalist-open-data.s3.amazonaws.com/photos/350589054/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Panza Babosa;Suillus granulatus;https://inaturalist-open-data.s3.amazonaws.com/photos/66593641/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Laetiporus gilbertsonii;https://inaturalist-open-data.s3.amazonaws.com/photos/161549202/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Crepidotus applanatus;https://static.inaturalist.org/photos/11999820/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Lepiota cristata;https://inaturalist-open-data.s3.amazonaws.com/photos/300631187/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Copa Rosa;Cookeina speciosa;https://inaturalist-open-data.s3.amazonaws.com/photos/108740254/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo del Sauce;Cyclocybe cylindracea;https://inaturalist-open-data.s3.amazonaws.com/photos/140319132/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cyclocybe parasitica;https://inaturalist-open-data.s3.amazonaws.com/photos/29490993/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Marasmius Morado;Marasmius haematocephalus;https://inaturalist-open-data.s3.amazonaws.com/photos/680341/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cladonia bellidiflora;https://inaturalist-open-data.s3.amazonaws.com/photos/276667118/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Oreja de Chancho;Auricularia fuscosuccinea;https://inaturalist-open-data.s3.amazonaws.com/photos/255556755/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Spinellus fusiger;https://static.inaturalist.org/photos/12604298/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Puccinia lagenophorae;https://inaturalist-open-data.s3.amazonaws.com/photos/30013679/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Colmenilla de Bosque;Morchella rufobrunnea;https://inaturalist-open-data.s3.amazonaws.com/photos/147259470/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Stereocaulon ramulosum;https://inaturalist-open-data.s3.amazonaws.com/photos/74384201/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Chlorociboria aeruginosa;https://inaturalist-open-data.s3.amazonaws.com/photos/94085864/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Piña;Boletellus ananas;https://inaturalist-open-data.s3.amazonaws.com/photos/55997700/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Gymnopilus purpuratus;https://static.inaturalist.org/photos/1257491/small.;No disponible
Cundinamarca;Hongos;Todos;No disponible;Lepista tarda;https://inaturalist-open-data.s3.amazonaws.com/photos/2893176/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Dibaeis absoluta;https://inaturalist-open-data.s3.amazonaws.com/photos/64528105/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Crepidotus cinnabarinus;https://inaturalist-open-data.s3.amazonaws.com/photos/154147519/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Tetrapyrgos alba;https://inaturalist-open-data.s3.amazonaws.com/photos/148305241/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Alucinógeno;Psilocybe hoogshagenii;https://inaturalist-open-data.s3.amazonaws.com/photos/236669316/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Gymnopilus subpurpuratus;https://static.inaturalist.org/photos/206310066/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Neofavolus subpurpurascens;https://inaturalist-open-data.s3.amazonaws.com/photos/149917688/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Mycena holoporphyra;https://inaturalist-open-data.s3.amazonaws.com/photos/174121814/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Lobariella pallida;https://inaturalist-open-data.s3.amazonaws.com/photos/104324649/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Sticta humboldtii;https://static.inaturalist.org/photos/84620140/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Cola de Guajolote;Stereum hirsutum;https://inaturalist-open-data.s3.amazonaws.com/photos/102031948/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Gírgola Común;Pleurotus ostreatus;https://inaturalist-open-data.s3.amazonaws.com/photos/166311914/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Pulmonaria de Árbol;Lobaria pulmonaria;https://inaturalist-open-data.s3.amazonaws.com/photos/348507061/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Coral Coronado;Artomyces pyxidatus;https://inaturalist-open-data.s3.amazonaws.com/photos/24343731/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Peludo de Repisa;Trametes hirsuta;https://inaturalist-open-data.s3.amazonaws.com/photos/113603380/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Stereum ostrea;https://inaturalist-open-data.s3.amazonaws.com/photos/13255746/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Tubaria furfuracea;https://inaturalist-open-data.s3.amazonaws.com/photos/29470374/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Gorra de Campo;Agrocybe pediades;https://inaturalist-open-data.s3.amazonaws.com/photos/357567832/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Champiñón de Prado;Agaricus campestris;https://static.inaturalist.org/photos/5416073/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Dorado de Repisa;Ganoderma curtisii;https://inaturalist-open-data.s3.amazonaws.com/photos/300480763/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Mycena haematopus;https://inaturalist-open-data.s3.amazonaws.com/photos/251787742/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Melena de León;Hericium erinaceus;https://inaturalist-open-data.s3.amazonaws.com/photos/13419525/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Usnea strigosa;https://inaturalist-open-data.s3.amazonaws.com/photos/94280/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo de la Risa;Gymnopilus junonius;https://inaturalist-open-data.s3.amazonaws.com/photos/128374421/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Graphis scripta;https://inaturalist-open-data.s3.amazonaws.com/photos/172864710/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Lentinus arcularius;https://inaturalist-open-data.s3.amazonaws.com/photos/167060630/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Lycoperdon marginatum;https://inaturalist-open-data.s3.amazonaws.com/photos/152121526/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Liquen Mapa Amarillo;Rhizocarpon geographicum;https://inaturalist-open-data.s3.amazonaws.com/photos/2681423/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Stropharia ambigua;https://inaturalist-open-data.s3.amazonaws.com/photos/58066213/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Púrpura de Madera;Chondrostereum purpureum;https://inaturalist-open-data.s3.amazonaws.com/photos/388071/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Liquen de Roseta Meloso;Physcia millegrana;https://inaturalist-open-data.s3.amazonaws.com/photos/30030871/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Patarata;Calvatia cyathiformis;https://inaturalist-open-data.s3.amazonaws.com/photos/8370814/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Chlorociboria aeruginascens;https://inaturalist-open-data.s3.amazonaws.com/photos/32471764/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Abortiporus biennis;https://inaturalist-open-data.s3.amazonaws.com/photos/16363811/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Bola de Nieve;Agaricus arvensis;https://inaturalist-open-data.s3.amazonaws.com/photos/32066003/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Lycoperdon pratense;https://inaturalist-open-data.s3.amazonaws.com/photos/29240130/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Daldinia concentrica;https://static.inaturalist.org/photos/102049991/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Mycena pura;https://static.inaturalist.org/photos/26988956/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Neolentinus lepideus;https://inaturalist-open-data.s3.amazonaws.com/photos/196590177/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;Hongo Mazayel;Agaricus augustus;https://inaturalist-open-data.s3.amazonaws.com/photos/22093962/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Aseroe rubra;https://inaturalist-open-data.s3.amazonaws.com/photos/17444426/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Chrysothrix candelaris;https://inaturalist-open-data.s3.amazonaws.com/photos/41960438/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Stereum versicolor;https://inaturalist-open-data.s3.amazonaws.com/photos/13306149/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Pisolithus arhizus;https://inaturalist-open-data.s3.amazonaws.com/photos/414890506/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Dibaeis baeomyces;https://inaturalist-open-data.s3.amazonaws.com/photos/100238984/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Cladonia chlorophaea;https://inaturalist-open-data.s3.amazonaws.com/photos/2339782/small.jpg;No disponible
Cundinamarca;Hongos;Todos;Hongo Coliflor;Sparassis spathulata;https://inaturalist-open-data.s3.amazonaws.com/photos/1068554/small.jpg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Entoloma strictius;https://inaturalist-open-data.s3.amazonaws.com/photos/96101692/small.jpeg;No disponible
Cundinamarca;Hongos;Todos;No disponible;Chalciporus piperatus;https://inaturalist-open-data.s3.amazonaws.com/photos/171178/small.jpg;No disponible
